stop_name,route_id,headsign,arrival,departure
QUENAST Le Gobard (Rue Trieu du Bois),B0116-23365,,20:15:00,20:15:00
QUENAST Le Gobard (Rue Trieu du Bois),B0116-23365,,21:15:00,21:15:00
QUENAST Le Gobard (Rue de Rebecq),B0116-23365,,19:49:00,19:49:00
QUENAST Le Gobard (Rue de Rebecq),B0116-23365,,20:49:00,20:49:00
QUENAST Le Gobard (Rue de Rebecq),B0116-23365,,20:11:00,20:11:00
QUENAST Le Gobard (Rue de Rebecq),B0116-23365,,21:11:00,21:11:00
QUENAST Postes,B0116-23365,,19:53:00,19:53:00
QUENAST Postes,B0116-23365,,20:53:00,20:53:00
QUENAST Postes,B0116-23365,,20:06:00,20:06:00
QUENAST Postes,B0116-23365,,21:06:00,21:06:00
QUENAST Rue de Rebecq,B0116-23365,,19:51:00,19:51:00
QUENAST Rue de Rebecq,B0116-23365,,20:51:00,20:51:00
QUENAST Rue de Rebecq,B0116-23365,,20:09:00,20:09:00
QUENAST Rue de Rebecq,B0116-23365,,21:09:00,21:09:00
QUENAST Rue de la Station,B0116-23365,,19:53:00,19:53:00
QUENAST Rue de la Station,B0116-23365,,20:53:00,20:53:00
QUENAST Rue de la Station,B0116-23365,,20:07:00,20:07:00
QUENAST Rue de la Station,B0116-23365,,21:07:00,21:07:00
QUENAST Vélodrome,B0116-23365,,19:56:00,19:56:00
QUENAST Vélodrome,B0116-23365,,20:56:00,20:56:00
QUENAST Vélodrome,B0116-23365,,20:04:00,20:04:00
QUENAST Vélodrome,B0116-23365,,21:04:00,21:04:00
RACOUR Centre,B0148-23325,,19:49:00,19:49:00
RACOUR Rue de la Gare,B0148-23325,,19:48:00,19:48:00
RACOUR Habitation 112,B0148-23325,,19:48:00,19:48:00
RACOUR Rue de Linsmeau,B0148-23325,,19:50:00,19:50:00
RAMILLIES Carrefour Offus,N2823-19520,,20:21:00,20:21:00
RAMILLIES Carrefour Offus,N2823-19520,,19:40:00,19:40:00
RAMILLIES Les Communes,N2823-19520,,19:24:00,19:24:00
RAMILLIES Les Communes,N2823-19520,,20:24:00,20:24:00
RAMILLIES Les Communes,N2823-19520,,19:37:00,19:37:00
RAMILLIES Gare,N2823-19520,,19:42:00,19:42:00
RAMILLIES Gare,N2823-19520,,20:19:00,20:19:00
RAMILLIES Gare,B0148-23325,,19:41:00,19:41:00
RAMILLIES Gare,B0148-23325,,19:25:00,19:25:00
RAMILLIES Rue des Fontenelles,N2823-19520,,20:23:00,20:23:00
RAMILLIES Rue des Fontenelles,N2823-19520,,19:38:00,19:38:00
REBECQ Gare,B0116-23365,,19:47:00,19:47:00
REBECQ Gare,B0116-23365,,20:47:00,20:47:00
REBECQ Gare,B0116-23365,,20:13:00,20:13:00
REBECQ Gare,B0116-23365,,21:13:00,21:13:00
REBECQ Rafeira,B0116-23365,,19:47:00,19:47:00
REBECQ Rafeira,B0116-23365,,20:47:00,20:47:00
REBECQ Rafeira,B0116-23365,,20:13:00,20:13:00
REBECQ Rafeira,B0116-23365,,21:13:00,21:13:00
REBECQ Rafeira,B0116-23365,,19:48:00,19:48:00
REBECQ Rafeira,B0116-23365,,20:48:00,20:48:00
REBECQ Rafeira,B0116-23365,,20:14:00,20:14:00
REBECQ Rafeira,B0116-23365,,21:14:00,21:14:00
RHISNES Ecolys,B0605-21186,,19:33:00,19:33:00
RHISNES Ecolys,B0605-21186,,20:33:00,20:33:00
RHISNES Ecolys,B0605-21186,,19:26:00,19:26:00
RHISNES Ecolys,B0605-21186,,20:26:00,20:26:00
RIXENSART Rue Auguste Lannoye,B0366-21082,,20:21:00,20:21:00
RIXENSART Rue Auguste Lannoye,B0366-21082,,20:10:00,20:10:00
RIXENSART Rue Auguste Lannoye,B0366-21082,,20:44:00,20:44:00
RIXENSART Rue de l'Augette (Av. Kennedy),B0366-21082,,20:19:00,20:19:00
RIXENSART Rue de l'Augette (Av. Jean XXIII),B0366-21082,,20:12:00,20:12:00
RIXENSART Rue de l'Augette (Av. Jean XXIII),B0366-21082,,20:46:00,20:46:00
RIXENSART Bourgeois,B0036-21813,,20:03:00,20:03:00
RIXENSART Bourgeois,B0036-21813,,19:54:00,19:54:00
RIXENSART Bourgeois,B0036-21813,,20:54:00,20:54:00
RIXENSART Château de Mérode,B0036-21813,,20:10:00,20:10:00
RIXENSART Château de Mérode,B0036-21813,,19:50:00,19:50:00
RIXENSART Château de Mérode,B0036-21813,,20:50:00,20:50:00
RIXENSART Rue Deceuster,B0036-21813,,20:04:00,20:04:00
RIXENSART Rue Deceuster,B0036-21813,,19:53:00,19:53:00
RIXENSART Rue Deceuster,B0036-21813,,20:53:00,20:53:00
RIXENSART Gare - Quai 1,B0036-21813,,20:09:00,20:09:00
RIXENSART Gare - Quai 1,B0036-21813,,19:51:00,19:51:00
RIXENSART Gare - Quai 1,B0036-21813,,20:51:00,20:51:00
RIXENSART Gare - Quai 2,B0036-21813,,20:09:00,20:09:00
RIXENSART Gare - Quai 2,B0036-21813,,19:51:00,19:51:00
RIXENSART Gare - Quai 2,B0036-21813,,20:51:00,20:51:00
RIXENSART Place Beau Site,B0036-21813,,20:11:00,20:11:00
RIXENSART Place Beau Site,B0036-21813,,19:49:00,19:49:00
RIXENSART Place Beau Site,B0036-21813,,20:49:00,20:49:00
RIXENSART Place Jeffreys,B0036-21813,,20:09:00,20:09:00
RIXENSART Place Jeffreys,B0036-21813,,19:51:00,19:51:00
RIXENSART Place Jeffreys,B0036-21813,,20:51:00,20:51:00
RIXENSART Place,B0036-21813,,20:08:00,20:08:00
RIXENSART Place,B0036-21813,,19:51:00,19:51:00
RIXENSART Place,B0036-21813,,20:51:00,20:51:00
RIXENSART Route Provinciale (Av. de Mérode),B0036-21813,,20:06:00,20:06:00
RIXENSART Route Provinciale (Av. de Mérode),B0036-21813,,19:52:00,19:52:00
RIXENSART Route Provinciale (Av. de Mérode),B0036-21813,,20:52:00,20:52:00
RIXENSART Route Provinciale (Av. Kennedy),B0366-21082,,20:20:00,20:20:00
RIXENSART Route Provinciale (Av. Roosevelt),B0366-21082,,20:11:00,20:11:00
RIXENSART Route Provinciale (Av. Roosevelt),B0366-21082,,20:45:00,20:45:00
RIXENSART Rue du Roi,B0036-21813,,20:02:00,20:02:00
RIXENSART Rue du Roi,B0036-21813,,19:55:00,19:55:00
